🧛🏾|vampire-medium-dark-skin-tone|🧛|vampire|true|1
🧛🏿|vampire-dark-skin-tone|🧛|vampire|true|1
🧛‍♂|man-vampire|🧛‍♂|man-vampire|true|1
🧛🏻‍♂|man-vampire-light-skin-tone|🧛‍♂|man-vampire|true|1
🧛🏼‍♂|man-vampire-medium-light-skin-tone|🧛‍♂|man-vampire|true|1
🧛🏽‍♂|man-vampire-medium-skin-tone|🧛‍♂|man-vampire|true|1
🧛🏾‍♂|man-vampire-medium-dark-skin-tone|🧛‍♂|man-vampire|true|1
🧛🏿‍♂|man-vampire-dark-skin-tone|🧛‍♂|man-vampire|true|1
🧟‍♀|woman-zombie|🧟‍♀|woman-zombie|false|1
🧟|zombie|🧟|zombie|false|1
🧟‍♂|man-zombie|🧟‍♂|man-zombie|false|1
🧞‍♀|woman-genie|🧞‍♀|woman-genie|false|1
🧞|genie|🧞|genie|false|1
🧞‍♂|man-genie|🧞‍♂|man-genie|false|1
🧜‍♀|mermaid|🧜‍♀|mermaid|true|1
🧜🏻‍♀|mermaid-light-skin-tone|🧜‍♀|mermaid|true|1
🧜🏼‍♀|mermaid-medium-light-skin-tone|🧜‍♀|mermaid|true|1
🧜🏽‍♀|mermaid-medium-skin-tone|🧜‍♀|mermaid|true|1
🧜🏾‍♀|mermaid-medium-dark-skin-tone|🧜‍♀|mermaid|true|1
🧜🏿‍♀|mermaid-dark-skin-tone|🧜‍♀|mermaid|true|1
🧜|merperson|🧜|merperson|true|1
🧜🏻|merperson-light-skin-tone|🧜|merperson|true|1
🧜🏼|merperson-medium-light-skin-tone|🧜|merperson|true|1
🧜🏽|merperson-medium-skin-tone|🧜|merperson|true|1
🧜🏾|merperson-medium-dark-skin-tone|🧜|merperson|true|1
🧜🏿|merperson-dark-skin-tone|🧜|merperson|true|1
🧜‍♂|merman|🧜‍♂|merman|true|1
🧜🏻‍♂|merman-light-skin-tone|🧜‍♂|merman|true|1
🧜🏼‍♂|merman-medium-light-skin-tone|🧜‍♂|merman|true|1
🧜🏽‍♂|merman-medium-skin-tone|🧜‍♂|merman|true|1
🧜🏾‍♂|merman-medium-dark-skin-tone|🧜‍♂|merman|true|1
🧜🏿‍♂|merman-dark-skin-tone|🧜‍♂|merman|true|1
🧚‍♀|woman-fairy|🧚‍♀|woman-fairy|true|1
🧚🏻‍♀|woman-fairy-light-skin-tone|🧚‍♀|woman-fairy|true|1
🧚🏼‍♀|woman-fairy-medium-light-skin-tone|🧚‍♀|woman-fairy|true|1
🧚🏽‍♀|woman-fairy-medium-skin-tone|🧚‍♀|woman-fairy|true|1
🧚🏾‍♀|woman-fairy-medium-dark-skin-tone|🧚‍♀|woman-fairy|true|1
🧚🏿‍♀|woman-fairy-dark-skin-tone|🧚‍♀|woman-fairy|true|1
🧚|fairy|🧚|fairy|true|1
🧚🏻|fairy-light-skin-tone|🧚|fairy|true|1
🧚🏼|fairy-medium-light-skin-tone|🧚|fairy|true|1
🧚🏽|fairy-medium-skin-tone|🧚|fairy|true|1
🧚🏾|fairy-medium-dark-skin-tone|🧚|fairy|true|1
🧚🏿|fairy-dark-skin-tone|🧚|fairy|true|1
🧚‍♂|man-fairy|🧚‍♂|man-fairy|true|1
🧚🏻‍♂|man-fairy-light-skin-tone|🧚‍♂|man-fairy|true|1
🧚🏼‍♂|man-fairy-medium-light-skin-tone|🧚‍♂|man-fairy|true|1
🧚🏽‍♂|man-fairy-medium-skin-tone|🧚‍♂|man-fairy|true|1
🧚🏾‍♂|man-fairy-medium-dark-skin-tone|🧚‍♂|man-fairy|true|1
🧚🏿‍♂|man-fairy-dark-skin-tone|🧚‍♂|man-fairy|true|1
👼|baby-angel|👼|baby-angel|true|1
👼🏻|baby-angel-light-skin-tone|👼|baby-angel|true|1
👼🏼|baby-angel-medium-light-skin-tone|👼|baby-angel|true|1
👼🏽|baby-angel-medium-skin-tone|👼|baby-angel|true|1
👼🏾|baby-angel-medium-dark-skin-tone|👼|baby-angel|true|1
👼🏿|baby-angel-dark-skin-tone|👼|baby-angel|true|1
🤰|pregnant-woman|🤰|pregnant-woman|true|1
🤰🏻|pregnant-woman-light-skin-tone|🤰|pregnant-woman|true|1
🤰🏼|pregnant-woman-medium-light-skin-tone|🤰|pregnant-woman|true|1
🤰🏽|pregnant-woman-medium-skin-tone|🤰|pregnant-woman|true|1
🤰🏾|pregnant-woman-medium-dark-skin-tone|🤰|pregnant-woman|true|1
🤰🏿|pregnant-woman-dark-skin-tone|🤰|pregnant-woman|true|1
🤱|breast-feeding|🤱|breast-feeding|true|1
🤱🏻|breast-feeding-light-skin-tone|🤱|breast-feeding|true|1
🤱🏼|breast-feeding-medium-light-skin-tone|🤱|breast-feeding|true|1
🤱🏽|breast-feeding-medium-skin-tone|🤱|breast-feeding|true|1
🤱🏾|breast-feeding-medium-dark-skin-tone|🤱|breast-feeding|true|1
🤱🏿|breast-feeding-dark-skin-tone|🤱|breast-feeding|true|1
👩‍🍼|woman-feeding-baby|👩‍🍼|woman-feeding-baby|true|1
👩🏻‍🍼|woman-feeding-baby-light-skin-tone|👩‍🍼|woman-feeding-baby|true|1
👩🏼‍🍼|woman-feeding-baby-medium-light-skin-tone|👩‍🍼|woman-feeding-baby|true|1
👩🏽‍🍼|woman-feeding-baby-medium-skin-tone|👩‍🍼|woman-feeding-baby|true|1
👩🏾‍🍼|woman-feeding-baby-medium-dark-skin-tone|👩‍🍼|woman-feeding-baby|true|1
👩🏿‍🍼|woman-feeding-baby-dark-skin-tone|👩‍🍼|woman-feeding-baby|true|1
🧑‍🍼|person-feeding-baby|🧑‍🍼|person-feeding-baby|true|1
🧑🏻‍🍼|person-feeding-baby-light-skin-tone|🧑‍🍼|person-feeding-baby|true|1
🧑🏼‍🍼|person-feeding-baby-medium-light-skin-tone|🧑‍🍼|person-feeding-baby|true|1
🧑🏽‍🍼|person-feeding-baby-medium-skin-tone|🧑‍🍼|person-feeding-baby|true|1
🧑🏾‍🍼|person-feeding-baby-medium-dark-skin-tone|🧑‍🍼|person-feeding-baby|true|1
🧑🏿‍🍼|person-feeding-baby-dark-skin-tone|🧑‍🍼|person-feeding-baby|true|1
👨‍🍼|man-feeding-baby|👨‍🍼|man-feeding-baby|true|1
👨🏻‍🍼|man-feeding-baby-light-skin-tone|👨‍🍼|man-feeding-baby|true|1
👨🏼‍🍼|man-feeding-baby-medium-light-skin-tone|👨‍🍼|man-feeding-baby|true|1
👨🏽‍🍼|man-feeding-baby-medium-skin-tone|👨‍🍼|man-feeding-baby|true|1
👨🏾‍🍼|man-feeding-baby-medium-dark-skin-tone|👨‍🍼|man-feeding-baby|true|1
👨🏿‍🍼|man-feeding-baby-dark-skin-tone|👨‍🍼|man-feeding-baby|true|1
🙇‍♀|woman-bowing|🙇‍♀|woman-bowing|true|1
🙇🏻‍♀|woman-bowing-light-skin-tone|🙇‍♀|woman-bowing|true|1
🙇🏼‍♀|woman-bowing-medium-light-skin-tone|🙇‍♀|woman-bowing|true|1
🙇🏽‍♀|woman-bowing-medium-skin-tone|🙇‍♀|woman-bowing|true|1
🙇🏾‍♀|woman-bowing-medium-dark-skin-tone|🙇‍♀|woman-bowing|true|1
🙇🏿‍♀|woman-bowing-dark-skin-tone|🙇‍♀|woman-bowing|true|1
🙇|person-bowing|🙇|person-bowing|true|1
🙇🏻|person-bowing-light-skin-tone|🙇|person-bowing|true|1
🙇🏼|person-bowing-medium-light-skin-tone|🙇|person-bowing|true|1
🙇🏽|person-bowing-medium-skin-tone|🙇|person-bowing|true|1
🙇🏾|person-bowing-medium-dark-skin-tone|🙇|person-bowing|true|1
🙇🏿|person-bowing-dark-skin-tone|🙇|person-bowing|true|1
🙇‍♂|man-bowing|🙇‍♂|man-bowing|true|1
🙇🏻‍♂|man-bowing-light-skin-tone|🙇‍♂|man-bowing|true|1
🙇🏼‍♂|man-bowing-medium-light-skin-tone|🙇‍♂|man-bowing|true|1
🙇🏽‍♂|man-bowing-medium-skin-tone|🙇‍♂|man-bowing|true|1
🙇🏾‍♂|man-bowing-medium-dark-skin-tone|🙇‍♂|man-bowing|true|1
🙇🏿‍♂|man-bowing-dark-skin-tone|🙇‍♂|man-bowing|true|1
💁‍♀|woman-tipping-hand|💁‍♀|woman-tipping-hand|true|1
💁🏻‍♀|woman-tipping-hand-light-skin-tone|💁‍♀|woman-tipping-hand|true|1
💁🏼‍♀|woman-tipping-hand-medium-light-skin-tone|💁‍♀|woman-tipping-hand|true|1
💁🏽‍♀|woman-tipping-hand-medium-skin-tone|💁‍♀|woman-tipping-hand|true|1
💁🏾‍♀|woman-tipping-hand-medium-dark-skin-tone|💁‍♀|woman-tipping-hand|true|1
💁🏿‍♀|woman-tipping-hand-dark-skin-tone|💁‍♀|woman-tipping-hand|true|1
💁|person-tipping-hand|💁|person-tipping-hand|true|1
💁🏻|person-tipping-hand-light-skin-tone|💁|person-tipping-hand|true|1
💁🏼|person-tipping-hand-medium-light-skin-tone|💁|person-tipping-hand|true|1
💁🏽|person-tipping-hand-medium-skin-tone|💁|person-tipping-hand|true|1
💁🏾|person-tipping-hand-medium-dark-skin-tone|💁|person-tipping-hand|true|1
💁🏿|person-tipping-hand-dark-skin-tone|💁|person-tipping-hand|true|1
💁‍♂|man-tipping-hand|💁‍♂|man-tipping-hand|true|1
💁🏻‍♂|man-tipping-hand-light-skin-tone|💁‍♂|man-tipping-hand|true|1
💁🏼‍♂|man-tipping-hand-medium-light-skin-tone|💁‍♂|man-tipping-hand|true|1
💁🏽‍♂|man-tipping-hand-medium-skin-tone|💁‍♂|man-tipping-hand|true|1
💁🏾‍♂|man-tipping-hand-medium-dark-skin-tone|💁‍♂|man-tipping-hand|true|1
💁🏿‍♂|man-tipping-hand-dark-skin-tone|💁‍♂|man-tipping-hand|true|1
🙅‍♀|woman-gesturing-no|🙅‍♀|woman-gesturing-no|true|1
🙅🏻‍♀|woman-gesturing-no-light-skin-tone|🙅‍♀|woman-gesturing-no|true|1
🙅🏼‍♀|woman-gesturing-no-medium-light-skin-tone|🙅‍♀|woman-gesturing-no|true|1
🙅🏽‍♀|woman-gesturing-no-medium-skin-tone|🙅‍♀|woman-gesturing-no|true|1
🙅🏾‍♀|woman-gesturing-no-medium-dark-skin-tone|🙅‍♀|woman-gesturing-no|true|1
🙅🏿‍♀|woman-gesturing-no-dark-skin-tone|🙅‍♀|woman-gesturing-no|true|1
🙅|person-gesturing-no|🙅|person-gesturing-no|true|1
🙅🏻|person-gesturing-no-light-skin-tone|🙅|person-gesturing-no|true|1
🙅🏼|person-gesturing-no-medium-light-skin-tone|🙅|person-gesturing-no|true|1
🙅🏽|person-gesturing-no-medium-skin-tone|🙅|person-gesturing-no|true|1
🙅🏾|person-gesturing-no-medium-dark-skin-tone|🙅|person-gesturing-no|true|1
🙅🏿|person-gesturing-no-dark-skin-tone|🙅|person-gesturing-no|true|1
🙅‍♂|man-gesturing-no|🙅‍♂|man-gesturing-no|true|1
🙅🏻‍♂|man-gesturing-no-light-skin-tone|🙅‍♂|man-gesturing-no|true|1
🙅🏼‍♂|man-gesturing-no-medium-light-skin-tone|🙅‍♂|man-gesturing-no|true|1
🙅🏽‍♂|man-gesturing-no-medium-skin-tone|🙅‍♂|man-gesturing-no|true|1
🙅🏾‍♂|man-gesturing-no-medium-dark-skin-tone|🙅‍♂|man-gesturing-no|true|1
🙅🏿‍♂|man-gesturing-no-dark-skin-tone|🙅‍♂|man-gesturing-no|true|1
🙆‍♀|woman-gesturing-ok|🙆‍♀|woman-gesturing-ok|true|1
🙆🏻‍♀|woman-gesturing-ok-light-skin-tone|🙆‍♀|woman-gesturing-ok|true|1
🙆🏼‍♀|woman-gesturing-ok-medium-light-skin-tone|🙆‍♀|woman-gesturing-ok|true|1
🙆🏽‍♀|woman-gesturing-ok-medium-skin-tone|🙆‍♀|woman-gesturing-ok|true|1
🙆🏾‍♀|woman-gesturing-ok-medium-dark-skin-tone|🙆‍♀|woman-gesturing-ok|true|1
🙆🏿‍♀|woman-gesturing-ok-dark-skin-tone|🙆‍♀|woman-gesturing-ok|true|1
🙆|person-gesturing-ok|🙆|person-gesturing-ok|true|1
🙆🏻|person-gesturing-ok-light-skin-tone|🙆|person-gesturing-ok|true|1
🙆🏼|person-gesturing-ok-medium-light-skin-tone|🙆|person-gesturing-ok|true|1
🙆🏽|person-gesturing-ok-medium-skin-tone|🙆|person-gesturing-ok|true|1
🙆🏾|person-gesturing-ok-medium-dark-skin-tone|🙆|person-gesturing-ok|true|1
🙆🏿|person-gesturing-ok-dark-skin-tone|🙆|person-gesturing-ok|true|1
🙆‍♂|man-gesturing-ok|🙆‍♂|man-gesturing-ok|true|1
🙆🏻‍♂|man-gesturing-ok-light-skin-tone|🙆‍♂|man-gesturing-ok|true|1
🙆🏼‍♂|man-gesturing-ok-medium-light-skin-tone|🙆‍♂|man-gesturing-ok|true|1
🙆🏽‍♂|man-gesturing-ok-medium-skin-tone|🙆‍♂|man-gesturing-ok|true|1
🙆🏾‍♂|man-gesturing-ok-medium-dark-skin-tone|🙆‍♂|man-gesturing-ok|true|1
🙆🏿‍♂|man-gesturing-ok-dark-skin-tone|🙆‍♂|man-gesturing-ok|true|1
🙋‍♀|woman-raising-hand|🙋‍♀|woman-raising-hand|true|1
🙋🏻‍♀|woman-raising-hand-light-skin-tone|🙋‍♀|woman-raising-hand|true|1
🙋🏼‍♀|woman-raising-hand-medium-light-skin-tone|🙋‍♀|woman-raising-hand|true|1
🙋🏽‍♀|woman-raising-hand-medium-skin-tone|🙋‍♀|woman-raising-hand|true|1
🙋🏾‍♀|woman-raising-hand-medium-dark-skin-tone|🙋‍♀|woman-raising-hand|true|1
🙋🏿‍♀|woman-raising-hand-dark-skin-tone|🙋‍♀|woman-raising-hand|true|1
🙋|person-raising-hand|🙋|person-raising-hand|true|1
🙋🏻|person-raising-hand-light-skin-tone|🙋|person-raising-hand|true|1
🙋🏼|person-raising-hand-medium-light-skin-tone|🙋|person-raising-hand|true|1
🙋🏽|person-raising-hand-medium-skin-tone|🙋|person-raising-hand|true|1
🙋🏾|person-raising-hand-medium-dark-skin-tone|🙋|person-raising-hand|true|1
🙋🏿|person-raising-hand-dark-skin-tone|🙋|person-raising-hand|true|1
🙋‍♂|man-raising-hand|🙋‍♂|man-raising-hand|true|1
🙋🏻‍♂|man-raising-hand-light-skin-tone|🙋‍♂|man-raising-hand|true|1
🙋🏼‍♂|man-raising-hand-medium-light-skin-tone|🙋‍♂|man-raising-hand|true|1
🙋🏽‍♂|man-raising-hand-medium-skin-tone|🙋‍♂|man-raising-hand|true|1
🙋🏾‍♂|man-raising-hand-medium-dark-skin-tone|🙋‍♂|man-raising-hand|true|1
🙋🏿‍♂|man-raising-hand-dark-skin-tone|🙋‍♂|man-raising-hand|true|1
🧏‍♀|deaf-woman|🧏‍♀|deaf-woman|true|1
🧏🏻‍♀|deaf-woman-light-skin-tone|🧏‍♀|deaf-woman|true|1
🧏🏼‍♀|deaf-woman-medium-light-skin-tone|🧏‍♀|deaf-woman|true|1
🧏🏽‍♀|deaf-woman-medium-skin-tone|🧏‍♀|deaf-woman|true|1
🧏🏾‍♀|deaf-woman-medium-dark-skin-tone|🧏‍♀|deaf-woman|true|1
🧏🏿‍♀|deaf-woman-dark-skin-tone|🧏‍♀|deaf-woman|true|1
🧏|deaf-person|🧏|deaf-person|true|1
🧏🏻|deaf-person-light-skin-tone|🧏|deaf-person|true|1
🧏🏼|deaf-person-medium-light-skin-tone|🧏|deaf-person|true|1
🧏🏽|deaf-person-medium-skin-tone|🧏|deaf-person|true|1
🧏🏾|deaf-person-medium-dark-skin-tone|🧏|deaf-person|true|1
🧏🏿|deaf-person-dark-skin-tone|🧏|deaf-person|true|1
🧏‍♂|deaf-man|🧏‍♂|deaf-man|true|1
🧏🏻‍♂|deaf-man-light-skin-tone|🧏‍♂|deaf-man|true|1
🧏🏼‍♂|deaf-man-medium-light-skin-tone|🧏‍♂|deaf-man|true|1
🧏🏽‍♂|deaf-man-medium-skin-tone|🧏‍♂|deaf-man|true|1
🧏🏾‍♂|deaf-man-medium-dark-skin-tone|🧏‍♂|deaf-man|true|1
🧏🏿‍♂|deaf-man-dark-skin-tone|🧏‍♂|deaf-man|true|1
🤦‍♀|woman-facepalming|🤦‍♀|woman-facepalming|true|1
🤦🏻‍♀|woman-facepalming-light-skin-tone|🤦‍♀|woman-facepalming|true|1
🤦🏼‍♀|woman-facepalming-medium-light-skin-tone|🤦‍♀|woman-facepalming|true|1
🤦🏽‍♀|woman-facepalming-medium-skin-tone|🤦‍♀|woman-facepalming|true|1
🤦🏾‍♀|woman-facepalming-medium-dark-skin-tone|🤦‍♀|woman-facepalming|true|1
🤦🏿‍♀|woman-facepalming-dark-skin-tone|🤦‍♀|woman-facepalming|true|1
🤦|person-facepalming|🤦|person-facepalming|true|1
🤦🏻|person-facepalming-light-skin-tone|🤦|person-facepalming|true|1
🤦🏼|person-facepalming-medium-light-skin-tone|🤦|person-facepalming|true|1
🤦🏽|person-facepalming-medium-skin-tone|🤦|person-facepalming|true|1
🤦🏾|person-facepalming-medium-dark-skin-tone|🤦|person-facepalming|true|1
🤦🏿|person-facepalming-dark-skin-tone|🤦|person-facepalming|true|1
🤦‍♂|man-facepalming|🤦‍♂|man-facepalming|true|1
🤦🏻‍♂|man-facepalming-light-skin-tone|🤦‍♂|man-facepalming|true|1
🤦🏼‍♂|man-facepalming-medium-light-skin-tone|🤦‍♂|man-facepalming|true|1
🤦🏽‍♂|man-facepalming-medium-skin-tone|🤦‍♂|man-facepalming|true|1
🤦🏾‍♂|man-facepalming-medium-dark-skin-tone|🤦‍♂|man-facepalming|true|1
🤦🏿‍♂|man-facepalming-dark-skin-tone|🤦‍♂|man-facepalming|true|1
🤷‍♀|woman-shrugging|🤷‍♀|woman-shrugging|true|1
🤷🏻‍♀|woman-shrugging-light-skin-tone|🤷‍♀|woman-shrugging|true|1
🤷🏼‍♀|woman-shrugging-medium-light-skin-tone|🤷‍♀|woman-shrugging|true|1
🤷🏽‍♀|woman-shrugging-medium-skin-tone|🤷‍♀|woman-shrugging|true|1
🤷🏾‍♀|woman-shrugging-medium-dark-skin-tone|🤷‍♀|woman-shrugging|true|1
🤷🏿‍♀|woman-shrugging-dark-skin-tone|🤷‍♀|woman-shrugging|true|1
🤷|person-shrugging|🤷|person-shrugging|true|1
🤷🏻|person-shrugging-light-skin-tone|🤷|person-shrugging|true|1
🤷🏼|person-shrugging-medium-light-skin-tone|🤷|person-shrugging|true|1
🤷🏽|person-shrugging-medium-skin-tone|🤷|person-shrugging|true|1
🤷🏾|person-shrugging-medium-dark-skin-tone|🤷|person-shrugging|true|1
🤷🏿|person-shrugging-dark-skin-tone|🤷|person-shrugging|true|1
🤷‍♂|man-shrugging|🤷‍♂|man-shrugging|true|1
🤷🏻‍♂|man-shrugging-light-skin-tone|🤷‍♂|man-shrugging|true|1
🤷🏼‍♂|man-shrugging-medium-light-skin-tone|🤷‍♂|man-shrugging|true|1
🤷🏽‍♂|man-shrugging-medium-skin-tone|🤷‍♂|man-shrugging|true|1
🤷🏾‍♂|man-shrugging-medium-dark-skin-tone|🤷‍♂|man-shrugging|true|1
🤷🏿‍♂|man-shrugging-dark-skin-tone|🤷‍♂|man-shrugging|true|1
🙎‍♀|woman-pouting|🙎‍♀|woman-pouting|true|1
🙎🏻‍♀|woman-pouting-light-skin-tone|🙎‍♀|woman-pouting|true|1
🙎🏼‍♀|woman-pouting-medium-light-skin-tone|🙎‍♀|woman-pouting|true|1
🙎🏽‍♀|woman-pouting-medium-skin-tone|🙎‍♀|woman-pouting|true|1
🙎🏾‍♀|woman-pouting-medium-dark-skin-tone|🙎‍♀|woman-pouting|true|1
🙎🏿‍♀|woman-pouting-dark-skin-tone|🙎‍♀|woman-pouting|true|1
🙎|person-pouting|🙎|person-pouting|true|1
🙎🏻|person-pouting-light-skin-tone|🙎|person-pouting|true|1
🙎🏼|person-pouting-medium-light-skin-tone|🙎|person-pouting|true|1
🙎🏽|person-pouting-medium-skin-tone|🙎|person-pouting|true|1
🙎🏾|person-pouting-medium-dark-skin-tone|🙎|person-pouting|true|1
🙎🏿|person-pouting-dark-skin-tone|🙎|person-pouting|true|1
🙎‍♂|man-pouting|🙎‍♂|man-pouting|true|1
🙎🏻‍♂|man-pouting-light-skin-tone|🙎‍♂|man-pouting|true|1
🙎🏼‍♂|man-pouting-medium-light-skin-tone|🙎‍♂|man-pouting|true|1
🙎🏽‍♂|man-pouting-medium-skin-tone|🙎‍♂|man-pouting|true|1
🙎🏾‍♂|man-pouting-medium-dark-skin-tone|🙎‍♂|man-pouting|true|1
🙎🏿‍♂|man-pouting-dark-skin-tone|🙎‍♂|man-pouting|true|1
🙍‍♀|woman-frowning|🙍‍♀|woman-frowning|true|1
🙍🏻‍♀|woman-frowning-light-skin-tone|🙍‍♀|woman-frowning|true|1
🙍🏼‍♀|woman-frowning-medium-light-skin-tone|🙍‍♀|woman-frowning|true|1
🙍🏽‍♀|woman-frowning-medium-skin-tone|🙍‍♀|woman-frowning|true|1
🙍🏾‍♀|woman-frowning-medium-dark-skin-tone|🙍‍♀|woman-frowning|true|1
🙍🏿‍♀|woman-frowning-dark-skin-tone|🙍‍♀|woman-frowning|true|1
🙍|person-frowning|🙍|person-frowning|true|1
🙍🏻|person-frowning-light-skin-tone|🙍|person-frowning|true|1
🙍🏼|person-frowning-medium-light-skin-tone|🙍|person-frowning|true|1
🙍🏽|person-frowning-medium-skin-tone|🙍|person-frowning|true|1
🙍🏾|person-frowning-medium-dark-skin-tone|🙍|person-frowning|true|1
🙍🏿|person-frowning-dark-skin-tone|🙍|person-frowning|true|1
🙍‍♂|man-frowning|🙍‍♂|man-frowning|true|1
🙍🏻‍♂|man-frowning-light-skin-tone|🙍‍♂|man-frowning|true|1
🙍🏼‍♂|man-frowning-medium-light-skin-tone|🙍‍♂|man-frowning|true|1
🙍🏽‍♂|man-frowning-medium-skin-tone|🙍‍♂|man-frowning|true|1
🙍🏾‍♂|man-frowning-medium-dark-skin-tone|🙍‍♂|man-frowning|true|1
🙍🏿‍♂|man-frowning-dark-skin-tone|🙍‍♂|man-frowning|true|1
💇‍♀|woman-getting-haircut|💇‍♀|woman-getting-haircut|true|1
💇🏻‍♀|woman-getting-haircut-light-skin-tone|💇‍♀|woman-getting-haircut|true|1
💇🏼‍♀|woman-getting-haircut-medium-light-skin-tone|💇‍♀|woman-getting-haircut|true|1
💇🏽‍♀|woman-getting-haircut-medium-skin-tone|💇‍♀|woman-getting-haircut|true|1
💇🏾‍♀|woman-getting-haircut-medium-dark-skin-tone|💇‍♀|woman-getting-haircut|true|1
💇🏿‍♀|woman-getting-haircut-dark-skin-tone|💇‍♀|woman-getting-haircut|true|1
💇|person-getting-haircut|💇|person-getting-haircut|true|1
💇🏻|person-getting-haircut-light-skin-tone|💇|person-getting-haircut|true|1
💇🏼|person-getting-haircut-medium-light-skin-tone|💇|person-getting-haircut|true|1
💇🏽|person-getting-haircut-medium-skin-tone|💇|person-getting-haircut|true|1
💇🏾|person-getting-haircut-medium-dark-skin-tone|💇|person-getting-haircut|true|1
💇🏿|person-getting-haircut-dark-skin-tone|💇|person-getting-haircut|true|1
💇‍♂|man-getting-haircut|💇‍♂|man-getting-haircut|true|1
💇🏻‍♂|man-getting-haircut-light-skin-tone|💇‍♂|man-getting-haircut|true|1
💇🏼‍♂|man-getting-haircut-medium-light-skin-tone|💇‍♂|man-getting-haircut|true|1
💇🏽‍♂|man-getting-haircut-medium-skin-tone|💇‍♂|man-getting-haircut|true|1
💇🏾‍♂|man-getting-haircut-medium-dark-skin-tone|💇‍♂|man-getting-haircut|true|1
💇🏿‍♂|man-getting-haircut-dark-skin-tone|💇‍♂|man-getting-haircut|true|1
💆‍♀|woman-getting-massage|💆‍♀|woman-getting-massage|true|1
💆🏻‍♀|woman-getting-massage-light-skin-tone|💆‍♀|woman-getting-massage|true|1
💆🏼‍♀|woman-getting-massage-medium-light-skin-tone|💆‍♀|woman-getting-massage|true|1
💆🏽‍♀|woman-getting-massage-medium-skin-tone|💆‍♀|woman-getting-massage|true|1
💆🏾‍♀|woman-getting-massage-medium-dark-skin-tone|💆‍♀|woman-getting-massage|true|1
💆🏿‍♀|woman-getting-massage-dark-skin-tone|💆‍♀|woman-getting-massage|true|1
💆|person-getting-massage|💆|person-getting-massage|true|1
💆🏻|person-getting-massage-light-skin-tone|💆|person-getting-massage|true|1
💆🏼|person-getting-massage-medium-light-skin-tone|💆|person-getting-massage|true|1
💆🏽|person-getting-massage-medium-skin-tone|💆|person-getting-massage|true|1
💆🏾|person-getting-massage-medium-dark-skin-tone|💆|person-getting-massage|true|1
💆🏿|person-getting-massage-dark-skin-tone|💆|person-getting-massage|true|1
💆‍♂|man-getting-massage|💆‍♂|man-getting-massage|true|1
💆🏻‍♂|man-getting-massage-light-skin-tone|💆‍♂|man-getting-massage|true|1
💆🏼‍♂|man-getting-massage-medium-light-skin-tone|💆‍♂|man-getting-massage|true|1
💆🏽‍♂|man-getting-massage-medium-skin-tone|💆‍♂|man-getting-massage|true|1
💆🏾‍♂|man-getting-massage-medium-dark-skin-tone|💆‍♂|man-getting-massage|true|1
💆🏿‍♂|man-getting-massage-dark-skin-tone|💆‍♂|man-getting-massage|true|1
🧖‍♀|woman-in-steamy-room|🧖‍♀|woman-in-steamy-room|true|1
🧖🏻‍♀|woman-in-steamy-room-light-skin-tone|🧖‍♀|woman-in-steamy-room|true|1
🧖🏼‍♀|woman-in-steamy-room-medium-light-skin-tone|🧖‍♀|woman-in-steamy-room|true|1
🧖🏽‍♀|woman-in-steamy-room-medium-skin-tone|🧖‍♀|woman-in-steamy-room|true|1
🧖🏾‍♀|woman-in-steamy-room-medium-dark-skin-tone|🧖‍♀|woman-in-steamy-room|true|1
🧖🏿‍♀|woman-in-steamy-room-dark-skin-tone|🧖‍♀|woman-in-steamy-room|true|1
🧖|person-in-steamy-room|🧖|person-in-steamy-room|true|1
🧖🏻|person-in-steamy-room-light-skin-tone|🧖|person-in-steamy-room|true|1
🧖🏼|person-in-steamy-room-medium-light-skin-tone|🧖|person-in-steamy-room|true|1
🧖🏽|person-in-steamy-room-medium-skin-tone|🧖|person-in-steamy-room|true|1
🧖🏾|person-in-steamy-room-medium-dark-skin-tone|🧖|person-in-steamy-room|true|1
🧖🏿|person-in-steamy-room-dark-skin-tone|🧖|person-in-steamy-room|true|1
🧖‍♂|man-in-steamy-room|🧖‍♂|man-in-steamy-room|true|1
🧖🏻‍♂|man-in-steamy-room-light-skin-tone|🧖‍♂|man-in-steamy-room|true|1
🧖🏼‍♂|man-in-steamy-room-medium-light-skin-tone|🧖‍♂|man-in-steamy-room|true|1
🧖🏽‍♂|man-in-steamy-room-medium-skin-tone|🧖‍♂|man-in-steamy-room|true|1
🧖🏾‍♂|man-in-steamy-room-medium-dark-skin-tone|🧖‍♂|man-in-steamy-room|true|1
🧖🏿‍♂|man-in-steamy-room-dark-skin-tone|🧖‍♂|man-in-steamy-room|true|1
💅|nail-polish|💅|nail-polish|true|1
💅🏻|nail-polish-light-skin-tone|💅|nail-polish|true|1
💅🏼|nail-polish-medium-light-skin-tone|💅|nail-polish|true|1
💅🏽|nail-polish-medium-skin-tone|💅|nail-polish|true|1
💅🏾|nail-polish-medium-dark-skin-tone|💅|nail-polish|true|1
💅🏿|nail-polish-dark-skin-tone|💅|nail-polish|true|1
🤳|selfie|🤳|selfie|true|1
🤳🏻|selfie-light-skin-tone|🤳|selfie|true|1
🤳🏼|selfie-medium-light-skin-tone|🤳|selfie|true|1
🤳🏽|selfie-medium-skin-tone|🤳|selfie|true|1
🤳🏾|selfie-medium-dark-skin-tone|🤳|selfie|true|1
